team_hint,file,sheet,metric,col,value,metric_norm,col_norm
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,Seçildi: 10.1,2.4,şutla biten hücumlar - duran toplar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",Seçildi: 19,0.3207,"set-piece attacks with shots, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",2025/2026,0.3333,"set-piece attacks with shots, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",Seçildi: 10,0.3486,"set-piece attacks with shots, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",Seçildi: 10.1,0.3333,"set-piece attacks with shots, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,Seçildi: 19,2.37,serbest vuruş hücumları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,2025/2026,3.38,serbest vuruş hücumları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,Seçildi: 10,2.6,serbest vuruş hücumları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,Seçildi: 10.1,2.4,serbest vuruş hücumları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,Seçildi: 19,0.79,şutla biten serbest vuruşlar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,2025/2026,1.38,şutla biten serbest vuruşlar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,Seçildi: 10,0.8,şutla biten serbest vuruşlar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,Seçildi: 10.1,1.0,şutla biten serbest vuruşlar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",Seçildi: 19,0.3333,"free-kick attacks with shots, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",2025/2026,0.4085,"free-kick attacks with shots, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",Seçildi: 10,0.3077,"free-kick attacks with shots, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",Seçildi: 10.1,0.4167,"free-kick attacks with shots, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,Seçildi: 19,5.26,korner hücumları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,2025/2026,4.57,korner hücumları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,Seçildi: 10,6.4,korner hücumları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Korner Hücumları,Seçildi: 10.1,3.9,korner hücumları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,Seçildi: 19,1.89,şutla bitirilen kornerler,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,2025/2026,1.38,şutla bitirilen kornerler,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,Seçildi: 10,2.7,şutla bitirilen kornerler,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,Seçildi: 10.1,1.1,şutla bitirilen kornerler,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",Seçildi: 19,0.36,"corner attacks with shots, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",2025/2026,0.3021,"corner attacks with shots, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",Seçildi: 10,0.4219,"corner attacks with shots, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Corner attacks with shots, %",Seçildi: 10.1,0.2821,"corner attacks with shots, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,Seçildi: 19,1.95,taç atışları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,2025/2026,1.05,taç atışları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,Seçildi: 10,1.9,taç atışları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Taç atışları,Seçildi: 10.1,0.9,taç atışları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,Seçildi: 19,0.32,şutla bitirilen taç atışları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,2025/2026,0.24,şutla bitirilen taç atışları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,Seçildi: 10,0.3,şutla bitirilen taç atışları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,Seçildi: 10.1,0.3,şutla bitirilen taç atışları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",Seçildi: 19,0.1622,"throw-in attacks with shots, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",2025/2026,0.2273,"throw-in attacks with shots, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",Seçildi: 10,0.1579,"throw-in attacks with shots, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",Seçildi: 10.1,0.3333,"throw-in attacks with shots, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,Seçildi: 19,0.32,serbest vuruş şutları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,2025/2026,0.43,serbest vuruş şutları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,Seçildi: 10,0.3,serbest vuruş şutları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,Seçildi: 10.1,0.3,serbest vuruş şutları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",Seçildi: 19,0.0,"free-kick opponent's goals, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",2025/2026,0.0,"free-kick opponent's goals, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",Seçildi: 10,0.0,"free-kick opponent's goals, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",Seçildi: 10.1,0.0,"free-kick opponent's goals, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı,Seçildi: 19,0.11,penaltı,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Penaltı golleri,Seçildi: 19,0.11,penaltı golleri,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Penaltı golleri, %",Seçildi: 19,1.0,"penaltı golleri, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),Seçildi: 19,2.37,goal kicks short (<15 m.),seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),2025/2026,2.67,goal kicks short (<15 m.),2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),Seçildi: 10,2.0,goal kicks short (<15 m.),seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),Seçildi: 10.1,3.8,goal kicks short (<15 m.),seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,Seçildi: 19,2.37,goal kicks short (<15 m.) accurate,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,2025/2026,2.67,goal kicks short (<15 m.) accurate,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,Seçildi: 10,2.0,goal kicks short (<15 m.) accurate,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,Seçildi: 10.1,3.8,goal kicks short (<15 m.) accurate,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",Seçildi: 19,1.0,"goal kicks short (<15 m.) accurate, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",2025/2026,1.0,"goal kicks short (<15 m.) accurate, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",Seçildi: 10,1.0,"goal kicks short (<15 m.) accurate, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",Seçildi: 10.1,1.0,"goal kicks short (<15 m.) accurate, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),Seçildi: 19,1.42,goal kicks medium (15-40 m.),seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),2025/2026,1.71,goal kicks medium (15-40 m.),2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),Seçildi: 10,1.9,goal kicks medium (15-40 m.),seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),Seçildi: 10.1,1.7,goal kicks medium (15-40 m.),seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,Seçildi: 19,1.42,goal kicks medium (15-40 m.) accurate,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,2025/2026,1.71,goal kicks medium (15-40 m.) accurate,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,Seçildi: 10,1.9,goal kicks medium (15-40 m.) accurate,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,Seçildi: 10.1,1.7,goal kicks medium (15-40 m.) accurate,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",Seçildi: 19,1.0,"goal kicks medium (15-40 m.) accurate, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",2025/2026,1.0,"goal kicks medium (15-40 m.) accurate, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",Seçildi: 10,1.0,"goal kicks medium (15-40 m.) accurate, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",Seçildi: 10.1,1.0,"goal kicks medium (15-40 m.) accurate, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),Seçildi: 19,1.58,goal kicks long (40+ m.),seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),2025/2026,2.9,goal kicks long (40+ m.),2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),Seçildi: 10,1.0,goal kicks long (40+ m.),seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),Seçildi: 10.1,2.4,goal kicks long (40+ m.),seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,Seçildi: 19,1.05,goal kicks long (40+ m.) accurate,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,2025/2026,2.24,goal kicks long (40+ m.) accurate,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,Seçildi: 10,0.6,goal kicks long (40+ m.) accurate,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,Seçildi: 10.1,1.8,goal kicks long (40+ m.) accurate,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",Seçildi: 19,0.6667000000000001,"goal kicks long (40+ m.) accurate, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",2025/2026,0.7705,"goal kicks long (40+ m.) accurate, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",Seçildi: 10,0.6,"goal kicks long (40+ m.) accurate, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",Seçildi: 10.1,0.75,"goal kicks long (40+ m.) accurate, %",seçildi: 10.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Index,2025/2026,177.0,index,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Index,2025/2026.1,207.0,index,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Gol,2025/2026,17.0,gol,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Gol,2025/2026.1,55.0,gol,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Pozisyonlar,2025/2026,106.0,pozisyonlar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Pozisyonlar,2025/2026.1,211.0,pozisyonlar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Chances successful, %",2025/2026,0.1604,"chances successful, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Chances successful, %",2025/2026.1,0.2607,"chances successful, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Faul,2025/2026,281.0,faul,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Faul,2025/2026.1,341.0,faul,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Sarı Kartlar,2025/2026,53.0,sarı kartlar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Sarı Kartlar,2025/2026.1,55.0,sarı kartlar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kırmızı Kartlar,2025/2026,2.0,kırmızı kartlar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kırmızı Kartlar,2025/2026.1,3.0,kırmızı kartlar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kornerler,2025/2026,96.0,kornerler,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kornerler,2025/2026.1,148.0,kornerler,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şut,2025/2026,224.0,şut,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şut,2025/2026.1,423.0,şut,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,İsabetli Şut,2025/2026,92.0,i̇sabetli şut,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,İsabetli Şut,2025/2026.1,160.0,i̇sabetli şut,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Rakip sahaya girişler,2025/2026,1157.0,rakip sahaya girişler,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Rakip sahaya girişler,2025/2026.1,1750.0,rakip sahaya girişler,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Top kayıpları,2025/2026,1352.0,top kayıpları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Top kayıpları,2025/2026.1,1684.0,top kayıpları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Top kayıpları / kendi yarı sahasında,2025/2026,293.0,top kayıpları / kendi yarı sahasında,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Top kayıpları / kendi yarı sahasında,2025/2026.1,327.0,top kayıpları / kendi yarı sahasında,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks,2025/2026,153.0,goal kicks,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks,2025/2026.1,147.0,goal kicks,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks accurate,2025/2026,139.0,goal kicks accurate,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks accurate,2025/2026.1,132.0,goal kicks accurate,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks accurate, %",2025/2026,0.9085,"goal kicks accurate, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks accurate, %",2025/2026.1,0.898,"goal kicks accurate, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Paslar,2025/2026,8748.0,paslar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Paslar,2025/2026.1,15991.0,paslar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Paslar adresi bulanlar, %",2025/2026,0.8140000000000001,"paslar adresi bulanlar, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Paslar adresi bulanlar, %",2025/2026.1,0.8678,"paslar adresi bulanlar, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kilit Pas,2025/2026,139.0,kilit pas,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kilit Pas,2025/2026.1,231.0,kilit pas,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Key passes accurate,2025/2026,62.0,key passes accurate,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Key passes accurate,2025/2026.1,128.0,key passes accurate,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Key passes accurate, %",2025/2026,0.446,"key passes accurate, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Key passes accurate, %",2025/2026.1,0.5540999999999999,"key passes accurate, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Orta,2025/2026,329.0,orta,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Orta,2025/2026.1,414.0,orta,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"İsabetli ortalar, %",2025/2026,0.2371,"i̇sabetli ortalar, %",2025/2026
